epoch,train_loss,train_loss_hm,train_loss_wh,train_loss_off,val_loss,val_loss_hm,val_loss_wh,val_loss_off,map,map50,map75,micro_p,micro_r,micro_f1,macro_p,macro_r,macro_f1,ar1,ar10,ar100,ap_c0,ap_c1,ap_c2,ap_c3,ap_c4,ap_c5,ap_c6,ap_c7,ap_c8,ap_c9,ap_c10,ap_c11,ap_c12,ap_c13,ap_c14,ap_c15,ap_c16,ap_c17,ap_c18,ap_c19,ap_c20,ap_c21,lr,epoch_time_sec
1,1.862526,0.000000,0.000000,0.000000,1.101589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000e-04,427.474
